timestamp,x,y,z,w,toCompare
1.46E+15,0.32605,0.121521,-0.245422,-0.904846,0.32605 0.121521 -0.245422
1.46E+15,0.326782,0.121704,-0.2453,-0.904602,0.326782 0.121704 -0.2453
1.46E+15,0.327942,0.121826,-0.245178,-0.904175,0.327942 0.121826 -0.245178
1.46E+15,0.328369,0.121582,-0.245361,-0.903992,0.328369 0.121582 -0.245361
1.46E+15,0.328369,0.121338,-0.245483,-0.903992,0.328369 0.121338 -0.245483
1.46E+15,0.328369,0.121155,-0.245605,-0.903992,0.328369 0.121155 -0.245605
1.46E+15,0.328491,0.121277,-0.245544,-0.903992,0.328491 0.121277 -0.245544
1.46E+15,0.328491,0.121521,-0.245483,-0.903931,0.328491 0.121521 -0.245483
1.46E+15,0.328491,0.121826,-0.245544,-0.90387,0.328491 0.121826 -0.245544
1.46E+15,0.328491,0.122314,-0.2453,-0.90387,0.328491 0.122314 -0.2453
1.46E+15,0.328491,0.122437,-0.245667,-0.903748,0.328491 0.122437 -0.245667
1.46E+15,0.328247,0.122375,-0.245728,-0.90387,0.328247 0.122375 -0.245728
1.46E+15,0.328247,0.122375,-0.245728,-0.90387,0.328247 0.122375 -0.245728
1.46E+15,0.328247,0.122437,-0.245728,-0.903809,0.328247 0.122437 -0.245728
1.46E+15,0.328308,0.122437,-0.245728,-0.903809,0.328308 0.122437 -0.245728
1.46E+15,0.32843,0.12262,-0.245667,-0.903748,0.32843 0.12262 -0.245667
1.46E+15,0.328552,0.122742,-0.245605,-0.903687,0.328552 0.122742 -0.245605
1.46E+15,0.328552,0.122742,-0.245605,-0.903687,0.328552 0.122742 -0.245605
1.46E+15,0.328552,0.122742,-0.245605,-0.903687,0.328552 0.122742 -0.245605
1.46E+15,0.328552,0.122681,-0.245667,-0.903748,0.328552 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328491,0.122681,-0.245667,-0.903748,0.328491 0.122681 -0.245667
1.46E+15,0.328369,0.122559,-0.245789,-0.903748,0.328369 0.122559 -0.245789
1.46E+15,0.328369,0.122498,-0.245789,-0.903748,0.328369 0.122498 -0.245789
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.122681,-0.24585,-0.903687,0.328491 0.122681 -0.24585
1.46E+15,0.328491,0.12262,-0.24585,-0.903687,0.328491 0.12262 -0.24585
1.46E+15,0.328369,0.12262,-0.246155,-0.903625,0.328369 0.12262 -0.246155
1.46E+15,0.328369,0.12262,-0.246155,-0.903625,0.328369 0.12262 -0.246155
1.46E+15,0.328064,0.122559,-0.246216,-0.903748,0.328064 0.122559 -0.246216
1.46E+15,0.328064,0.122559,-0.246216,-0.903748,0.328064 0.122559 -0.246216
1.46E+15,0.327393,0.122131,-0.246216,-0.904053,0.327393 0.122131 -0.246216
1.46E+15,0.326965,0.121643,-0.246399,-0.904236,0.326965 0.121643 -0.246399
1.46E+15,0.32666,0.121399,-0.246338,-0.904419,0.32666 0.121399 -0.246338
1.46E+15,0.32605,0.12146,-0.246338,-0.904602,0.32605 0.12146 -0.246338
1.46E+15,0.326111,0.121582,-0.246643,-0.90448,0.326111 0.121582 -0.246643
1.46E+15,0.32605,0.121643,-0.246826,-0.904419,0.32605 0.121643 -0.246826
1.46E+15,0.325989,0.121826,-0.247192,-0.904358,0.325989 0.121826 -0.247192
1.46E+15,0.326477,0.122314,-0.247681,-0.903992,0.326477 0.122314 -0.247681
1.46E+15,0.326965,0.123596,-0.247742,-0.903564,0.326965 0.123596 -0.247742
1.46E+15,0.327454,0.12323,-0.248535,-0.903259,0.327454 0.12323 -0.248535
1.46E+15,0.327332,0.122559,-0.248535,-0.903381,0.327332 0.122559 -0.248535
1.46E+15,0.326477,0.122253,-0.248291,-0.903809,0.326477 0.122253 -0.248291
1.46E+15,0.326782,0.12262,-0.248413,-0.903625,0.326782 0.12262 -0.248413
1.46E+15,0.326355,0.123108,-0.248474,-0.903687,0.326355 0.123108 -0.248474
1.46E+15,0.326111,0.123413,-0.248413,-0.903748,0.326111 0.123413 -0.248413
1.46E+15,0.325745,0.12384,-0.248169,-0.90387,0.325745 0.12384 -0.248169
1.46E+15,0.325745,0.12384,-0.248169,-0.90387,0.325745 0.12384 -0.248169
1.46E+15,0.325745,0.123779,-0.248169,-0.90387,0.325745 0.123779 -0.248169
1.46E+15,0.326172,0.123596,-0.248291,-0.903748,0.326172 0.123596 -0.248291
1.46E+15,0.326599,0.123657,-0.248413,-0.903564,0.326599 0.123657 -0.248413
1.46E+15,0.326721,0.123901,-0.248474,-0.903442,0.326721 0.123901 -0.248474
1.46E+15,0.326782,0.124023,-0.248596,-0.903381,0.326782 0.124023 -0.248596
1.46E+15,0.327026,0.12439,-0.248413,-0.903259,0.327026 0.12439 -0.248413
1.46E+15,0.327087,0.124512,-0.248657,-0.903198,0.327087 0.124512 -0.248657
1.46E+15,0.326721,0.124451,-0.248718,-0.90332,0.326721 0.124451 -0.248718
1.46E+15,0.32666,0.124451,-0.248962,-0.903259,0.32666 0.124451 -0.248962
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.326965,0.12439,-0.249146,-0.903076,0.326965 0.12439 -0.249146
1.46E+15,0.327148,0.124329,-0.249207,-0.903015,0.327148 0.124329 -0.249207
1.46E+15,0.327454,0.124451,-0.249207,-0.902893,0.327454 0.124451 -0.249207
1.46E+15,0.32782,0.124573,-0.249268,-0.90271,0.32782 0.124573 -0.249268
1.46E+15,0.32782,0.124573,-0.249268,-0.90271,0.32782 0.124573 -0.249268
1.46E+15,0.32782,0.124512,-0.249268,-0.902771,0.32782 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327759,0.124512,-0.249268,-0.902771,0.327759 0.124512 -0.249268
1.46E+15,0.327576,0.124329,-0.249695,-0.90271,0.327576 0.124329 -0.249695
1.46E+15,0.327637,0.12439,-0.25,-0.902649,0.327637 0.12439 -0.25
1.46E+15,0.327698,0.124512,-0.249634,-0.90271,0.327698 0.124512 -0.249634
1.46E+15,0.326172,0.123779,-0.249756,-0.90332,0.326172 0.123779 -0.249756
1.46E+15,0.325928,0.123047,-0.249939,-0.903442,0.325928 0.123047 -0.249939
1.46E+15,0.326233,0.122803,-0.249817,-0.903381,0.326233 0.122803 -0.249817
1.46E+15,0.326111,0.122803,-0.249817,-0.903442,0.326111 0.122803 -0.249817
1.46E+15,0.325623,0.122498,-0.25,-0.903625,0.325623 0.122498 -0.25
1.46E+15,0.325256,0.12207,-0.25,-0.903809,0.325256 0.12207 -0.25
1.46E+15,0.325378,0.122314,-0.25,-0.903687,0.325378 0.122314 -0.25
1.46E+15,0.325562,0.122559,-0.250183,-0.903564,0.325562 0.122559 -0.250183
1.46E+15,0.325378,0.122559,-0.250549,-0.903564,0.325378 0.122559 -0.250549
1.46E+15,0.3255,0.122559,-0.25116,-0.90332,0.3255 0.122559 -0.25116
1.46E+15,0.32605,0.123169,-0.251831,-0.902832,0.32605 0.123169 -0.251831
1.46E+15,0.326904,0.125183,-0.251892,-0.902222,0.326904 0.125183 -0.251892
1.46E+15,0.327271,0.125061,-0.253357,-0.901733,0.327271 0.125061 -0.253357
1.46E+15,0.326904,0.124451,-0.253418,-0.901917,0.326904 0.124451 -0.253418
1.46E+15,0.325806,0.12439,-0.253113,-0.902405,0.325806 0.12439 -0.253113
1.46E+15,0.325989,0.125305,-0.252869,-0.902283,0.325989 0.125305 -0.252869
1.46E+15,0.325012,0.125854,-0.252747,-0.902588,0.325012 0.125854 -0.252747
1.46E+15,0.324768,0.126099,-0.252686,-0.902649,0.324768 0.126099 -0.252686
1.46E+15,0.325439,0.126404,-0.252686,-0.902405,0.325439 0.126404 -0.252686
1.46E+15,0.326294,0.126465,-0.252869,-0.902039,0.326294 0.126465 -0.252869
1.46E+15,0.32666,0.126587,-0.25293,-0.901855,0.32666 0.126587 -0.25293
1.46E+15,0.32666,0.126587,-0.25293,-0.901855,0.32666 0.126587 -0.25293
1.46E+15,0.326599,0.126587,-0.25293,-0.901855,0.326599 0.126587 -0.25293
1.46E+15,0.326599,0.126526,-0.252991,-0.901855,0.326599 0.126526 -0.252991
1.46E+15,0.32666,0.126709,-0.253113,-0.901794,0.32666 0.126709 -0.253113
1.46E+15,0.326538,0.127014,-0.253235,-0.901733,0.326538 0.127014 -0.253235
1.46E+15,0.326294,0.127197,-0.253357,-0.901794,0.326294 0.127197 -0.253357
1.46E+15,0.326233,0.12738,-0.253479,-0.901733,0.326233 0.12738 -0.253479
1.46E+15,0.326416,0.127686,-0.253662,-0.90155,0.326416 0.127686 -0.253662
1.46E+15,0.326477,0.127625,-0.253662,-0.90155,0.326477 0.127625 -0.253662
1.46E+15,0.326477,0.127625,-0.253662,-0.90155,0.326477 0.127625 -0.253662
1.46E+15,0.326477,0.127625,-0.253662,-0.90155,0.326477 0.127625 -0.253662
1.46E+15,0.326538,0.127869,-0.253662,-0.901489,0.326538 0.127869 -0.253662
1.46E+15,0.326233,0.12793,-0.253784,-0.90155,0.326233 0.12793 -0.253784
1.46E+15,0.326233,0.12793,-0.253784,-0.901611,0.326233 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326233,0.12793,-0.253784,-0.901611,0.326233 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326172,0.12793,-0.253784,-0.901611,0.326172 0.12793 -0.253784
1.46E+15,0.326233,0.127991,-0.253845,-0.90155,0.326233 0.127991 -0.253845
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326416,0.128052,-0.253967,-0.901428,0.326416 0.128052 -0.253967
1.46E+15,0.326477,0.128052,-0.254089,-0.901367,0.326477 0.128052 -0.254089
1.46E+15,0.326477,0.128052,-0.254333,-0.901306,0.326477 0.128052 -0.254333
1.46E+15,0.326355,0.128174,-0.2547,-0.901245,0.326355 0.128174 -0.2547
1.46E+15,0.326416,0.128235,-0.2547,-0.901245,0.326416 0.128235 -0.2547
1.46E+15,0.325623,0.127625,-0.254639,-0.901611,0.325623 0.127625 -0.254639
1.46E+15,0.325256,0.127075,-0.255066,-0.901672,0.325256 0.127075 -0.255066
1.46E+15,0.325256,0.126465,-0.254944,-0.901794,0.325256 0.126465 -0.254944
1.46E+15,0.325256,0.126282,-0.255188,-0.901733,0.325256 0.126282 -0.255188
1.46E+15,0.325012,0.126221,-0.255249,-0.901855,0.325012 0.126221 -0.255249
1.46E+15,0.324646,0.126282,-0.25531,-0.901978,0.324646 0.126282 -0.25531
1.46E+15,0.324646,0.126282,-0.25531,-0.901978,0.324646 0.126282 -0.25531
1.46E+15,0.324646,0.126282,-0.25531,-0.901978,0.324646 0.126282 -0.25531
1.46E+15,0.324829,0.12616,-0.255493,-0.901855,0.324829 0.12616 -0.255493
1.46E+15,0.325195,0.125916,-0.256042,-0.901611,0.325195 0.125916 -0.256042
1.46E+15,0.325745,0.125977,-0.256836,-0.901184,0.325745 0.125977 -0.256836
1.46E+15,0.326294,0.127136,-0.257202,-0.900696,0.326294 0.127136 -0.257202
1.46E+15,0.326843,0.126465,-0.258545,-0.900208,0.326843 0.126465 -0.258545
1.46E+15,0.327026,0.125854,-0.258911,-0.900146,0.327026 0.125854 -0.258911
1.46E+15,0.325439,0.125549,-0.258606,-0.900818,0.325439 0.125549 -0.258606
1.46E+15,0.325256,0.126343,-0.258179,-0.900879,0.325256 0.126343 -0.258179
1.46E+15,0.323853,0.127258,-0.257874,-0.901367,0.323853 0.127258 -0.257874
1.46E+15,0.322876,0.127502,-0.257813,-0.901733,0.322876 0.127502 -0.257813
1.46E+15,0.323792,0.127502,-0.257629,-0.901428,0.323792 0.127502 -0.257629
1.46E+15,0.324951,0.127502,-0.257446,-0.901062,0.324951 0.127502 -0.257446
1.46E+15,0.325623,0.127319,-0.257568,-0.900818,0.325623 0.127319 -0.257568
1.46E+15,0.325562,0.127136,-0.257568,-0.900879,0.325562 0.127136 -0.257568
1.46E+15,0.3255,0.126953,-0.25769,-0.900879,0.3255 0.126953 -0.25769
1.46E+15,0.325867,0.127075,-0.257446,-0.900818,0.325867 0.127075 -0.257446
1.46E+15,0.326294,0.127319,-0.257324,-0.900635,0.326294 0.127319 -0.257324
1.46E+15,0.326294,0.127502,-0.257385,-0.900574,0.326294 0.127502 -0.257385
1.46E+15,0.32605,0.127563,-0.257507,-0.900635,0.32605 0.127563 -0.257507
1.46E+15,0.325989,0.127563,-0.257751,-0.900574,0.325989 0.127563 -0.257751
1.46E+15,0.326172,0.127869,-0.257935,-0.900452,0.326172 0.127869 -0.257935
1.46E+15,0.325989,0.127808,-0.25824,-0.900391,0.325989 0.127808 -0.25824
1.46E+15,0.325989,0.127808,-0.25824,-0.900391,0.325989 0.127808 -0.25824
1.46E+15,0.325989,0.127869,-0.25824,-0.900391,0.325989 0.127869 -0.25824
1.46E+15,0.326172,0.127991,-0.258423,-0.900269,0.326172 0.127991 -0.258423
1.46E+15,0.326172,0.127991,-0.258423,-0.900269,0.326172 0.127991 -0.258423
1.46E+15,0.326111,0.127991,-0.258423,-0.900269,0.326111 0.127991 -0.258423
1.46E+15,0.326111,0.12793,-0.258484,-0.90033,0.326111 0.12793 -0.258484
1.46E+15,0.326355,0.128113,-0.258362,-0.900208,0.326355 0.128113 -0.258362
1.46E+15,0.326599,0.128418,-0.258362,-0.900085,0.326599 0.128418 -0.258362
1.46E+15,0.326721,0.128601,-0.258484,-0.899963,0.326721 0.128601 -0.258484
1.46E+15,0.326721,0.128601,-0.258484,-0.899963,0.326721 0.128601 -0.258484
1.46E+15,0.32666,0.128601,-0.258484,-0.899963,0.32666 0.128601 -0.258484
1.46E+15,0.32666,0.128601,-0.258484,-0.899963,0.32666 0.128601 -0.258484
1.46E+15,0.326843,0.128601,-0.258484,-0.899902,0.326843 0.128601 -0.258484
1.46E+15,0.326904,0.128662,-0.258667,-0.899841,0.326904 0.128662 -0.258667
1.46E+15,0.326721,0.128723,-0.258667,-0.899902,0.326721 0.128723 -0.258667
1.46E+15,0.32666,0.128723,-0.258667,-0.899902,0.32666 0.128723 -0.258667
1.46E+15,0.326355,0.128601,-0.258667,-0.900024,0.326355 0.128601 -0.258667
1.46E+15,0.326416,0.128662,-0.258667,-0.900024,0.326416 0.128662 -0.258667
1.46E+15,0.326599,0.128967,-0.258728,-0.899902,0.326599 0.128967 -0.258728
1.46E+15,0.326233,0.129089,-0.25885,-0.899963,0.326233 0.129089 -0.25885
1.46E+15,0.326233,0.129089,-0.25885,-0.899963,0.326233 0.129089 -0.25885
1.46E+15,0.326172,0.129028,-0.25885,-0.899963,0.326172 0.129028 -0.25885
1.46E+15,0.326294,0.12915,-0.258606,-0.900024,0.326294 0.12915 -0.258606
1.46E+15,0.326294,0.129089,-0.258606,-0.900024,0.326294 0.129089 -0.258606
1.46E+15,0.326294,0.129089,-0.258606,-0.900024,0.326294 0.129089 -0.258606
1.46E+15,0.326538,0.12915,-0.258728,-0.899902,0.326538 0.12915 -0.258728
1.46E+15,0.326843,0.12915,-0.258789,-0.89978,0.326843 0.12915 -0.258789
1.46E+15,0.326965,0.128967,-0.258972,-0.899719,0.326965 0.128967 -0.258972
1.46E+15,0.326904,0.128967,-0.258972,-0.899719,0.326904 0.128967 -0.258972
1.46E+15,0.326843,0.128906,-0.259216,-0.899658,0.326843 0.128906 -0.259216
1.46E+15,0.326782,0.128906,-0.259216,-0.899719,0.326782 0.128906 -0.259216
1.46E+15,0.326721,0.128906,-0.259399,-0.899658,0.326721 0.128906 -0.259399
1.46E+15,0.326721,0.128906,-0.259399,-0.899658,0.326721 0.128906 -0.259399
1.46E+15,0.32666,0.128845,-0.259399,-0.899658,0.32666 0.128845 -0.259399
1.46E+15,0.32666,0.128845,-0.259399,-0.899719,0.32666 0.128845 -0.259399
1.46E+15,0.326782,0.128845,-0.259521,-0.899597,0.326782 0.128845 -0.259521
1.46E+15,0.326843,0.128845,-0.259705,-0.899536,0.326843 0.128845 -0.259705
1.46E+15,0.326904,0.128845,-0.259705,-0.899536,0.326904 0.128845 -0.259705
1.46E+15,0.326965,0.128845,-0.259827,-0.899475,0.326965 0.128845 -0.259827
1.46E+15,0.327332,0.128906,-0.259949,-0.899292,0.327332 0.128906 -0.259949
1.46E+15,0.327515,0.128845,-0.26001,-0.899231,0.327515 0.128845 -0.26001
1.46E+15,0.327515,0.128845,-0.26001,-0.899231,0.327515 0.128845 -0.26001
1.46E+15,0.327454,0.128845,-0.26001,-0.899231,0.327454 0.128845 -0.26001
1.46E+15,0.327454,0.128845,-0.26001,-0.899231,0.327454 0.128845 -0.26001
1.46E+15,0.327759,0.128967,-0.26001,-0.899109,0.327759 0.128967 -0.26001
1.46E+15,0.327759,0.128967,-0.26001,-0.899109,0.327759 0.128967 -0.26001
1.46E+15,0.327759,0.128967,-0.26001,-0.899109,0.327759 0.128967 -0.26001
1.46E+15,0.327759,0.128906,-0.26001,-0.899109,0.327759 0.128906 -0.26001
1.46E+15,0.328003,0.128906,-0.260193,-0.898987,0.328003 0.128906 -0.260193
1.46E+15,0.328613,0.129028,-0.260254,-0.898682,0.328613 0.129028 -0.260254
1.46E+15,0.328979,0.128967,-0.260315,-0.89856,0.328979 0.128967 -0.260315
1.46E+15,0.329407,0.128784,-0.260376,-0.898438,0.329407 0.128784 -0.260376
1.46E+15,0.329834,0.12854,-0.26062,-0.898254,0.329834 0.12854 -0.26062
1.46E+15,0.330261,0.128357,-0.260925,-0.89801,0.330261 0.128357 -0.260925
1.46E+15,0.330383,0.128174,-0.261047,-0.897949,0.330383 0.128174 -0.261047
1.46E+15,0.330566,0.127991,-0.261169,-0.897888,0.330566 0.127991 -0.261169
1.46E+15,0.330994,0.127808,-0.26123,-0.897705,0.330994 0.127808 -0.26123
1.46E+15,0.331543,0.127686,-0.261292,-0.897522,0.331543 0.127686 -0.261292
1.46E+15,0.331543,0.127686,-0.261353,-0.897522,0.331543 0.127686 -0.261353
1.46E+15,0.331482,0.127686,-0.261353,-0.897522,0.331482 0.127686 -0.261353
1.46E+15,0.331543,0.12738,-0.261414,-0.897522,0.331543 0.12738 -0.261414
1.46E+15,0.331543,0.12738,-0.261414,-0.897522,0.331543 0.12738 -0.261414
1.46E+15,0.331482,0.127319,-0.261414,-0.897522,0.331482 0.127319 -0.261414
1.46E+15,0.33136,0.127197,-0.261536,-0.897583,0.33136 0.127197 -0.261536
1.46E+15,0.331055,0.126892,-0.26178,-0.897644,0.331055 0.126892 -0.26178
1.46E+15,0.331055,0.126892,-0.26178,-0.897644,0.331055 0.126892 -0.26178
1.46E+15,0.331055,0.126892,-0.26178,-0.897644,0.331055 0.126892 -0.26178
1.46E+15,0.331055,0.126892,-0.26178,-0.897644,0.331055 0.126892 -0.26178
1.46E+15,0.331055,0.126892,-0.261719,-0.897705,0.331055 0.126892 -0.261719
1.46E+15,0.330994,0.126892,-0.261719,-0.897705,0.330994 0.126892 -0.261719
1.46E+15,0.330933,0.126892,-0.26178,-0.897705,0.330933 0.126892 -0.26178
1.46E+15,0.330933,0.126892,-0.26178,-0.897705,0.330933 0.126892 -0.26178
1.46E+15,0.33075,0.127014,-0.261902,-0.897766,0.33075 0.127014 -0.261902
1.46E+15,0.330688,0.127014,-0.261902,-0.897766,0.330688 0.127014 -0.261902
1.46E+15,0.330505,0.126892,-0.262024,-0.897766,0.330505 0.126892 -0.262024
1.46E+15,0.330505,0.126892,-0.262024,-0.897766,0.330505 0.126892 -0.262024
1.46E+15,0.330322,0.126831,-0.262146,-0.897827,0.330322 0.126831 -0.262146
1.46E+15,0.330078,0.12677,-0.262329,-0.897888,0.330078 0.12677 -0.262329
1.46E+15,0.330078,0.12677,-0.262329,-0.897888,0.330078 0.12677 -0.262329
1.46E+15,0.330017,0.12677,-0.262329,-0.897888,0.330017 0.12677 -0.262329
1.46E+15,0.330017,0.12677,-0.262329,-0.897888,0.330017 0.12677 -0.262329
